Evaporator Inlet Water Temperature,Evaporator Outlet Water Temperature,Evaporator Flow rate,Condensor Refrigerant Pressure,Condensor Inlet Water Temperature,Condensor Outlet Water Temperature,Condensor Flow Rate,Motor KW
10.3,5.3,290.3,120.7,24.0,30.6,431.3,248.1
10.3,5.3,290.2,121.4,24.0,30.6,429.4,248.3
10.3,5.3,291.8,121.4,23.9,30.6,431.0,248.0
10.3,5.3,290.8,121.4,23.9,30.6,430.8,248.1
10.3,5.3,291.2,121.4,23.9,30.6,429.0,247.4
10.3,5.3,291.3,120.7,23.8,30.6,429.7,246.9
10.3,5.3,290.7,120.7,23.8,30.6,431.3,246.9
10.3,5.3,290.9,120.7,23.8,30.6,429.5,247.7
10.3,5.3,291.8,121.4,23.8,30.6,430.3,248.0
10.3,5.3,291.0,120.7,23.8,30.6,429.5,247.7
10.3,5.3,290.9,120.7,23.8,30.6,428.4,246.8
10.3,5.3,291.1,120.7,23.8,30.6,430.1,247.4
10.3,5.3,291.0,120.7,23.8,30.6,423.2,249.0
10.3,5.3,290.9,121.4,23.8,30.6,425.6,249.7
10.3,5.3,291.3,120.7,23.9,30.6,430.7,249.8
10.3,5.3,290.9,120.7,23.9,30.6,429.7,251.5
10.4,5.4,290.6,121.4,23.8,30.6,429.2,252.1
10.4,5.3,290.9,121.4,23.9,30.6,429.8,251.6
10.3,5.3,291.4,121.4,23.9,30.6,428.0,251.5
10.3,5.3,291.6,121.4,23.9,30.6,428.5,251.3
10.3,5.3,291.4,121.4,23.9,30.7,428.2,251.5
10.3,5.3,291.4,121.4,23.9,30.6,427.3,251.3
10.3,5.3,291.7,121.4,23.9,30.6,428.2,250.9
10.4,5.3,291.6,120.7,23.9,30.6,429.9,250.4
10.3,5.3,291.5,121.4,23.9,30.6,429.4,250.2
10.3,5.3,290.2,121.4,23.8,30.6,429.1,250.1
10.3,5.3,291.0,121.4,23.9,30.6,429.0,248.7
10.3,5.3,290.9,120.7,23.8,30.6,428.7,247.6
10.3,5.3,290.2,120.7,23.9,30.6,429.8,247.5
10.2,5.3,290.5,120.7,23.8,30.5,428.5,248.1
10.3,5.3,290.3,120.7,23.8,30.5,429.3,247.6
10.3,5.3,289.9,120.7,23.8,30.5,429.7,246.2
10.2,5.3,290.4,120.7,23.8,30.5,428.7,246.3
10.3,5.3,290.5,120.7,23.8,30.5,423.8,245.7
10.2,5.3,290.9,120.7,23.9,30.5,431.1,246.3
10.3,5.3,289.6,120.7,23.8,30.5,429.0,246.4
10.3,5.3,290.5,120.7,23.9,30.5,429.7,247.0
10.3,5.2,290.3,120.7,23.9,30.5,430.3,246.8
10.2,5.2,290.2,120.7,23.9,30.6,428.3,246.7
10.2,5.2,290.3,120.7,23.9,30.5,429.4,245.4
10.2,5.2,290.8,120.7,23.9,30.5,427.4,245.2
10.3,5.3,290.7,120.0,23.9,30.5,429.3,245.8
10.3,5.3,289.8,120.7,23.9,30.4,429.4,246.8
10.3,5.3,289.7,120.7,23.9,30.5,428.5,247.0
10.2,5.3,291.3,120.7,23.9,30.5,430.4,247.6
10.3,5.3,290.1,120.7,23.9,30.5,429.7,247.1
10.3,5.3,290.3,120.7,23.9,30.5,430.2,246.9
10.3,5.3,290.6,120.7,23.9,30.5,430.2,246.8
10.2,5.3,291.5,120.7,23.9,30.5,429.1,246.2
10.2,5.3,291.2,120.7,23.8,30.5,430.8,246.3
10.3,5.3,291.2,120.7,23.8,30.5,429.6,246.0
10.3,5.3,291.0,120.0,23.8,30.4,429.6,245.4
10.2,5.3,290.9,120.0,23.8,30.5,428.7,245.3
10.2,5.3,290.8,120.7,23.8,30.5,423.5,245.2
10.3,5.3,290.1,120.0,23.8,30.5,428.9,245.6
10.2,5.3,290.8,120.0,23.9,30.5,430.4,245.9
10.3,5.3,291.4,120.0,24.0,30.5,431.6,246.2
10.3,5.3,290.7,120.7,24.0,30.5,431.0,246.1
10.3,5.3,290.8,120.7,24.0,30.5,428.2,246.1
10.3,5.3,290.1,120.0,23.9,30.5,430.8,245.9
10.3,5.3,291.3,120.0,23.9,30.5,429.6,245.3
10.2,5.3,290.6,120.0,23.9,30.4,427.8,245.3
10.3,5.3,290.2,120.7,23.9,30.5,431.0,245.7
10.2,5.3,291.3,120.0,23.8,30.5,429.9,244.5
10.2,5.3,290.6,120.0,23.8,30.4,429.4,244.5
10.3,5.3,291.1,120.0,23.8,30.4,430.6,244.2
10.2,5.2,290.7,120.0,23.8,30.4,430.8,243.2
10.3,5.3,291.0,120.0,23.9,30.4,430.1,243.0
10.2,5.3,290.3,120.0,23.8,30.4,430.4,241.8
10.2,5.3,291.9,120.0,23.9,30.4,430.9,242.6
10.2,5.3,291.1,120.0,23.8,30.4,429.8,243.1
10.3,5.3,292.1,119.3,23.9,30.4,430.7,244.6
10.2,5.3,290.7,120.0,23.9,30.4,425.1,245.2
10.2,5.3,290.8,120.0,23.9,30.4,423.8,246.3
10.2,5.3,292.4,120.0,24.0,30.4,432.2,246.3
10.2,5.3,292.0,119.3,23.9,30.4,429.7,246.1
10.1,5.2,292.0,120.0,24.0,30.4,429.6,246.8
10.3,5.3,291.0,120.0,24.0,30.4,430.2,246.6
10.2,5.3,291.0,120.0,23.9,30.4,429.5,246.9
10.2,5.3,290.5,120.0,23.9,30.4,427.8,245.8
10.2,5.3,292.0,120.0,23.9,30.4,431.7,245.1
10.2,5.3,291.0,120.0,23.9,30.4,429.2,244.6
10.2,5.3,290.3,119.3,23.8,30.4,429.1,244.1
10.2,5.3,291.4,119.3,23.8,30.4,428.7,243.3
10.2,5.3,290.5,119.3,23.8,30.3,430.9,243.4
10.2,5.3,290.1,119.3,23.8,30.3,428.2,242.9
10.2,5.3,290.9,119.3,23.7,30.3,428.7,243.4
10.2,5.3,290.8,119.3,23.7,30.3,431.7,243.6
10.3,5.3,290.7,119.3,23.7,30.3,430.4,243.8
10.2,5.3,291.5,119.3,23.8,30.3,430.4,243.3
10.2,5.3,290.3,119.3,23.7,30.4,428.1,243.7
10.2,5.3,290.9,120.0,23.7,30.4,430.9,243.5
10.3,5.3,291.5,120.0,23.7,30.4,429.2,243.5
10.2,5.3,289.7,119.3,23.8,30.4,426.5,243.7
10.2,5.3,291.2,120.0,23.8,30.4,425.3,244.2
10.2,5.3,291.2,120.0,23.8,30.4,427.6,244.6
10.2,5.3,290.9,120.0,23.9,30.4,428.7,245.0
10.3,5.3,291.9,119.3,23.9,30.4,429.8,245.3
10.2,5.3,291.7,119.3,23.8,30.4,431.0,245.4
10.2,5.3,291.3,119.3,23.9,30.4,432.1,244.8
10.3,5.3,291.2,119.3,23.8,30.4,431.1,245.3
10.2,5.3,291.4,119.3,23.8,30.4,430.5,245.9
10.2,5.3,290.6,119.3,23.8,30.3,430.5,245.7
10.2,5.3,291.1,119.3,23.8,30.4,430.5,245.6
10.3,5.3,292.1,119.3,23.7,30.3,430.5,244.9
10.2,5.3,291.2,119.3,23.6,30.3,430.2,245.1
10.3,5.3,291.1,119.3,23.7,30.2,430.0,245.2
10.3,5.4,291.1,119.3,23.7,30.2,429.7,244.3
10.2,5.3,291.0,119.3,23.7,30.2,429.7,244.2
10.3,5.3,290.4,119.3,23.7,30.3,429.4,243.7
10.3,5.4,290.9,120.0,23.8,30.2,430.0,242.9
10.3,5.4,290.3,119.3,23.8,30.3,429.7,242.5
10.3,5.4,290.9,119.3,23.7,30.3,430.4,242.7
10.3,5.3,290.3,119.3,23.8,30.3,423.8,242.7
10.3,5.3,290.3,119.3,23.7,30.3,425.2,243.0
10.3,5.3,290.9,119.3,23.7,30.3,430.0,243.7
10.3,5.3,291.1,119.3,23.7,30.4,430.2,245.5
10.3,5.4,291.2,119.3,23.6,30.3,431.0,245.8
10.3,5.4,291.0,120.0,23.7,30.3,430.3,245.9
10.3,5.3,291.1,120.0,23.7,30.4,430.4,245.3
10.3,5.4,290.1,120.0,23.8,30.4,429.2,246.5
10.3,5.4,290.7,120.0,23.8,30.3,430.3,246.1
10.3,5.3,290.7,120.0,23.8,30.4,427.8,246.3
10.3,5.3,291.5,120.0,23.8,30.4,429.5,246.4
10.3,5.4,290.9,120.0,23.8,30.4,433.5,245.8
10.3,5.4,290.7,120.0,23.8,30.4,428.6,245.6
10.3,5.4,290.7,119.3,23.8,30.3,428.4,246.0
10.3,5.4,290.8,119.3,23.8,30.3,429.5,245.6
10.3,5.3,289.9,119.3,23.8,30.4,428.1,246.4
10.3,5.4,291.4,119.3,23.7,30.3,430.1,248.6
10.3,5.3,291.0,119.3,23.8,30.3,432.3,248.2
10.3,5.3,290.9,119.3,23.7,30.3,431.3,248.8
10.3,5.3,290.8,120.0,23.7,30.4,425.5,249.0
10.3,5.3,291.4,120.0,23.8,30.3,429.4,248.8
10.3,5.3,291.4,120.0,23.8,30.3,428.6,249.3
10.3,5.4,290.8,120.0,23.8,30.3,430.5,248.8
10.3,5.3,291.2,119.3,23.8,30.3,428.6,248.0
10.3,5.3,291.6,119.3,23.8,30.4,428.7,247.2
10.3,5.3,291.0,119.3,23.8,30.2,429.5,247.0
10.3,5.3,291.7,119.3,23.7,30.3,430.1,246.4
10.3,5.3,290.8,119.3,23.7,30.2,429.0,246.0
10.3,5.3,291.5,119.3,23.7,30.2,428.2,246.4
10.3,5.3,291.4,119.3,23.8,30.4,428.9,246.3
10.3,5.4,291.7,119.3,23.8,30.2,431.2,245.0
10.2,5.3,289.6,119.3,23.8,30.3,428.5,245.0
10.3,5.3,290.6,119.3,23.8,30.2,430.5,244.8
10.3,5.3,290.6,119.3,23.8,30.2,430.1,245.1
10.3,5.3,291.6,119.3,23.7,30.2,430.5,247.8
10.3,5.3,290.7,119.3,23.7,30.2,433.1,248.5
10.3,5.3,290.3,120.0,23.7,30.2,424.4,248.5
10.3,5.3,291.0,120.0,23.7,30.4,424.0,248.9
10.3,5.3,291.1,120.0,23.8,30.3,429.9,249.4
10.3,5.3,290.6,120.0,23.7,30.3,430.8,249.3
10.3,5.3,291.0,120.0,23.7,30.3,429.7,250.5
10.3,5.3,291.1,119.3,23.7,30.3,429.5,250.5
10.3,5.2,290.4,119.3,23.7,30.4,428.5,250.2
10.2,5.2,291.1,120.0,23.8,30.3,431.6,250.3
10.2,5.2,291.2,120.0,23.8,30.4,429.7,250.5
10.3,5.2,291.0,120.0,23.7,30.3,432.3,250.6
10.3,5.2,290.5,120.0,23.8,30.3,430.0,250.5
10.3,5.2,290.2,120.0,23.8,30.4,430.3,250.2
10.2,5.2,289.8,120.0,23.7,30.4,429.0,250.5
10.3,5.3,290.7,120.0,23.8,30.4,428.3,250.8
10.3,5.2,291.9,120.0,23.7,30.4,430.4,251.1
10.2,5.2,291.1,120.7,23.8,30.4,429.4,250.3
10.2,5.2,291.2,120.0,23.8,30.4,430.1,249.9
10.2,5.2,291.2,120.0,23.8,30.4,423.7,250.1
10.2,5.2,290.5,120.0,23.8,30.4,426.1,249.5
10.2,5.2,290.6,120.0,23.8,30.4,430.4,249.4
10.2,5.2,290.7,120.0,23.8,30.4,429.0,248.7
10.2,5.2,290.4,120.0,23.8,30.4,429.3,248.2
10.2,5.2,290.1,120.0,23.7,30.4,428.2,247.9
10.2,5.2,290.3,120.0,23.8,30.4,429.3,247.6
10.2,5.2,291.1,120.0,23.8,30.4,429.9,247.3
10.2,5.2,290.6,120.0,23.8,30.4,431.4,247.0
10.2,5.2,289.5,120.0,23.8,30.3,432.1,248.6
10.2,5.2,290.3,120.0,23.8,30.4,429.8,247.4
10.2,5.2,290.7,120.0,23.8,30.4,428.2,248.3
10.2,5.2,290.8,120.0,23.8,30.4,429.6,247.9
10.1,5.2,289.9,120.0,23.8,30.4,430.9,247.3
10.2,5.2,290.7,120.0,23.8,30.4,429.8,246.6
10.1,5.2,291.1,120.0,23.9,30.4,431.5,247.2
10.2,5.2,290.9,120.0,23.8,30.4,428.4,246.5
10.1,5.2,290.6,119.3,23.8,30.4,431.3,246.1
10.1,5.2,290.7,119.3,23.8,30.4,430.7,246.2
10.2,5.2,290.8,120.0,23.8,30.4,424.4,246.2
10.2,5.2,290.4,119.3,23.8,30.4,429.8,245.8
10.2,5.2,291.0,119.3,23.8,30.4,428.9,246.6
10.2,5.2,291.2,120.0,23.8,30.4,429.5,247.0
10.2,5.2,290.4,119.3,23.8,30.3,431.0,247.4
10.2,5.2,291.8,119.3,23.8,30.4,430.0,247.8
10.1,5.2,291.6,119.3,23.8,30.4,431.1,248.5
10.2,5.2,291.0,120.0,23.9,30.4,429.0,248.7
10.1,5.2,290.4,120.0,23.9,30.3,431.2,248.7
10.1,5.2,291.1,119.3,23.9,30.4,431.8,248.9
10.2,5.2,291.7,120.0,23.9,30.4,430.2,248.2
10.2,5.2,291.0,120.0,23.9,30.4,430.3,248.0
10.1,5.2,291.1,120.0,24.0,30.4,427.7,247.6
10.1,5.2,290.3,120.0,24.0,30.4,430.2,246.9
10.1,5.2,291.9,120.0,23.9,30.4,430.7,246.6
10.2,5.2,290.9,120.0,24.0,30.4,431.1,245.9
10.1,5.2,291.5,120.0,24.0,30.4,429.6,245.6
10.1,5.2,290.5,120.0,24.0,30.4,427.6,245.7
10.2,5.2,291.1,120.0,24.0,30.4,424.4,245.4
10.1,5.2,290.7,120.0,24.0,30.5,429.8,245.8
10.2,5.2,290.7,120.0,24.0,30.4,430.0,246.0
10.1,5.2,291.0,120.0,24.0,30.5,429.3,246.2
10.1,5.2,290.5,120.0,24.0,30.4,430.6,246.0
10.1,5.2,290.2,120.0,24.1,30.5,431.0,245.7
10.1,5.2,290.9,120.0,24.1,30.5,430.1,246.3
10.1,5.2,290.5,120.7,24.1,30.5,431.2,245.9
10.2,5.2,290.3,120.0,24.1,30.5,432.5,246.1
10.2,5.2,291.4,120.7,24.1,30.5,428.2,245.6
10.1,5.2,290.4,120.7,24.0,30.5,427.8,245.9
10.2,5.2,291.1,120.7,24.1,30.5,430.7,245.8
10.2,5.2,291.0,120.7,24.0,30.6,430.4,245.6
10.1,5.2,289.9,120.7,24.0,30.6,429.1,245.7
10.2,5.2,291.1,120.0,24.0,30.5,431.6,246.4
10.1,5.2,291.1,120.7,24.1,30.6,429.9,246.3
10.1,5.2,289.8,120.7,24.0,30.6,424.9,246.6
10.1,5.2,290.6,121.4,24.1,30.6,429.9,246.2
10.2,5.3,290.8,120.7,24.1,30.6,429.7,246.7
10.2,5.2,290.8,121.4,24.1,30.6,431.3,245.5
10.1,5.2,291.0,120.7,24.1,30.6,430.8,245.7
10.1,5.2,291.1,120.7,24.1,30.6,429.6,245.8
10.2,5.2,291.1,120.7,24.1,30.6,429.2,246.1
10.2,5.3,291.6,120.7,24.1,30.7,431.7,246.6
10.2,5.3,290.9,121.4,24.1,30.7,429.8,246.1
10.2,5.2,290.5,121.4,24.1,30.7,430.4,246.6
10.2,5.2,290.7,120.7,24.1,30.6,429.3,246.3
10.2,5.3,290.8,120.7,24.1,30.7,429.8,246.0
10.2,5.3,290.4,120.7,24.0,30.7,429.7,245.3
10.2,5.2,290.4,120.7,24.0,30.7,429.3,245.6
10.2,5.3,289.8,120.7,24.0,30.6,431.2,245.4
10.2,5.3,290.9,120.7,24.1,30.7,430.2,245.6
10.3,5.3,291.0,120.7,24.1,30.7,430.4,245.5
10.2,5.3,289.9,120.7,24.1,30.7,429.2,245.3
10.1,5.3,290.6,121.4,24.1,30.7,426.5,245.0
10.2,5.3,290.3,120.7,24.2,30.7,428.3,245.1
10.2,5.3,291.1,121.4,24.1,30.7,430.1,245.9
10.3,5.3,290.3,121.4,24.1,30.7,430.0,245.9
10.2,5.3,290.7,121.4,24.2,30.7,432.4,246.0
10.2,5.3,291.5,121.4,24.2,30.7,429.1,244.9
10.2,5.3,290.8,121.4,24.2,30.7,431.0,244.9
10.2,5.3,290.7,121.4,24.2,30.7,431.8,245.3
10.3,5.3,290.9,121.4,24.1,30.7,431.1,244.5
10.2,5.3,291.0,120.7,24.2,30.7,431.7,245.0
10.2,5.3,290.2,121.4,24.2,30.7,431.8,246.1
10.2,5.3,291.4,121.4,24.1,30.7,430.7,246.1
10.2,5.3,290.3,120.7,24.1,30.7,430.0,246.5
10.2,5.3,291.0,121.4,24.2,30.7,428.9,246.3
10.2,5.3,290.7,121.4,24.1,30.8,423.5,245.7
10.2,5.3,290.2,121.4,24.1,30.8,431.0,245.8
10.2,5.3,290.9,121.4,24.0,30.7,430.6,245.1
10.2,5.3,289.8,120.7,24.0,30.7,429.9,245.0
10.2,5.3,290.3,121.4,24.1,30.7,430.6,244.8
10.2,5.3,291.0,121.4,24.2,30.7,430.2,245.2
10.3,5.4,289.7,121.4,24.2,30.7,428.0,245.4
10.2,5.3,291.6,121.4,24.3,30.7,431.1,246.4
10.3,5.3,291.1,121.4,24.2,30.8,431.1,246.5
10.2,5.3,290.5,121.4,24.3,30.8,430.5,246.4
10.2,5.3,290.5,121.4,24.2,30.8,430.2,246.1
10.2,5.3,290.9,121.4,24.1,30.8,428.8,246.5
10.2,5.3,291.8,121.4,24.2,30.8,430.0,245.6
10.2,5.3,291.1,121.4,24.1,30.8,430.0,245.9
10.2,5.3,290.9,121.4,24.2,30.8,430.4,245.8
10.2,5.3,291.4,121.4,24.2,30.8,430.4,245.1
10.2,5.3,291.0,121.4,24.2,30.9,424.3,244.6
10.2,5.3,290.5,121.4,24.2,30.8,430.0,244.5
10.2,5.3,291.4,121.4,24.2,30.8,430.4,244.6
10.2,5.3,291.9,121.4,24.2,30.8,430.6,245.1
10.2,5.3,291.1,121.4,24.2,30.7,430.2,245.7
10.1,5.3,290.9,121.4,24.2,30.8,431.4,246.4
10.2,5.3,291.7,121.4,24.3,30.8,430.8,246.3
10.2,5.3,292.4,121.4,24.2,30.8,431.0,246.2
10.2,5.3,291.7,121.4,24.2,30.7,430.2,246.3
10.2,5.3,291.2,121.4,24.2,30.7,430.0,246.7
10.2,5.3,291.3,121.4,24.2,30.7,431.5,247.1
10.3,5.3,290.6,121.4,24.2,30.7,430.6,247.3
10.2,5.3,290.9,121.4,24.1,30.7,430.9,247.2
10.2,5.3,291.9,121.4,24.1,30.7,428.5,246.4
10.2,5.3,291.1,121.4,24.1,30.8,432.9,247.2
10.3,5.3,291.9,121.4,24.1,30.7,430.0,247.4
10.3,5.3,291.5,122.0,24.2,30.8,425.1,246.1
10.2,5.3,291.5,121.4,24.2,30.7,428.8,246.5
10.2,5.3,291.3,121.4,24.1,30.8,431.2,246.6
10.2,5.3,290.9,121.4,24.2,30.8,428.2,247.6
10.2,5.3,290.5,121.4,24.2,30.8,432.4,246.8
10.2,5.3,291.1,121.4,24.2,30.7,429.2,246.5
10.2,5.3,290.6,121.4,24.2,30.8,429.7,247.4
10.3,5.3,290.8,122.0,24.2,30.8,431.6,247.7
10.3,5.3,290.4,121.4,24.1,30.8,430.2,247.8
10.3,5.3,291.7,121.4,24.1,30.8,430.0,250.3
10.3,5.3,291.2,122.0,24.1,30.8,431.1,249.9
10.2,5.3,290.8,121.4,24.2,30.8,429.9,249.3
10.2,5.3,291.6,121.4,24.2,30.8,430.2,249.6
10.3,5.3,291.2,121.4,24.2,30.7,431.2,249.7
10.2,5.3,291.7,121.4,24.1,30.7,430.6,249.7
10.3,5.3,291.4,121.4,24.2,30.7,429.7,250.3
10.3,5.3,292.6,122.0,24.3,30.9,425.2,249.5
10.3,5.3,290.1,122.0,24.2,30.9,429.9,249.0
10.2,5.3,291.9,121.4,24.2,30.9,430.7,248.9
10.3,5.3,291.2,122.0,24.2,30.8,431.6,248.9
10.3,5.3,291.5,121.4,24.1,30.8,430.0,248.7
10.2,5.3,291.1,121.4,24.1,30.8,428.7,248.6
10.3,5.3,290.1,121.4,24.1,30.8,431.9,249.2
10.3,5.3,291.3,122.0,24.1,30.8,429.0,249.0
10.3,5.4,291.1,122.0,24.2,30.9,430.4,248.4
10.3,5.3,291.3,121.4,24.2,30.8,432.6,249.0
10.2,5.3,291.6,121.4,24.3,30.8,430.8,248.9
10.3,5.3,291.9,121.4,24.2,30.8,429.2,249.0
10.3,5.3,290.5,121.4,24.2,30.8,431.0,248.4
10.3,5.3,291.3,121.4,24.3,30.8,429.6,248.1
10.3,5.3,290.2,121.4,24.3,30.8,429.3,247.4
10.2,5.3,291.0,121.4,24.3,30.7,430.5,247.4
10.3,5.3,290.3,121.4,24.4,30.8,423.5,247.6
10.3,5.3,291.1,122.0,24.3,30.8,423.6,247.4
10.2,5.3,291.1,121.4,24.4,30.7,429.4,247.8
10.2,5.3,290.8,121.4,24.4,30.7,430.0,248.3
10.3,5.3,291.1,122.0,24.4,30.7,431.6,248.7
10.3,5.4,291.0,122.0,24.4,30.8,431.8,248.7
10.3,5.3,291.3,122.0,24.4,30.8,429.4,248.7
10.2,5.3,291.5,122.0,24.4,30.8,430.1,249.5
10.3,5.3,291.0,122.0,24.4,30.8,429.8,248.7
10.2,5.3,291.0,121.4,24.4,30.9,430.4,248.5
10.2,5.3,291.0,121.4,24.4,30.9,430.4,248.4
10.2,5.3,290.6,121.4,24.4,30.9,429.2,248.2
10.2,5.3,291.6,122.0,24.4,30.8,431.0,247.4
10.2,5.3,290.1,121.4,24.3,30.8,430.1,247.5
10.3,5.3,290.8,122.0,24.3,30.9,428.8,247.0
10.2,5.3,291.0,121.4,24.2,30.9,429.7,247.5
10.2,5.3,290.5,122.0,24.3,30.8,429.0,247.4
10.2,5.3,290.2,121.4,24.3,30.8,429.7,247.5
10.2,5.3,290.9,122.0,24.3,30.9,431.1,248.4
10.3,5.3,290.5,122.0,24.2,30.8,423.7,248.7
10.3,5.3,291.0,122.0,24.2,30.9,425.1,248.5
10.2,5.3,291.0,122.0,24.3,30.9,430.4,247.9
10.3,5.3,290.6,121.4,24.3,30.9,430.0,247.9
10.2,5.3,290.1,121.4,24.1,30.9,431.1,248.0
10.2,5.3,290.8,121.4,24.1,30.8,430.9,247.5
10.2,5.3,291.6,122.0,24.1,30.9,431.0,247.7
10.2,5.3,291.3,122.0,24.2,30.9,431.4,247.4
10.2,5.3,290.9,122.0,24.1,30.9,431.0,247.4
10.3,5.3,290.1,122.0,24.1,30.9,429.7,247.4
10.2,5.3,290.6,122.0,24.1,30.9,429.3,248.2
10.2,5.3,291.9,122.0,24.2,30.8,430.9,248.2
10.2,5.3,291.2,121.4,24.3,30.9,430.8,248.4
10.3,5.3,291.1,121.4,24.3,30.9,430.3,248.3
10.2,5.3,292.2,122.0,24.4,30.9,429.2,248.6
10.2,5.2,290.5,122.0,24.3,30.9,429.9,248.6
10.2,5.3,290.9,122.0,24.3,30.9,429.3,248.3
10.2,5.3,290.8,122.0,24.4,30.9,425.2,248.1
10.3,5.3,291.6,122.0,24.5,30.9,431.1,248.2
10.2,5.3,290.5,122.0,24.4,30.9,429.6,247.6
10.2,5.3,291.3,122.0,24.4,30.9,429.9,247.6
10.2,5.3,290.8,122.0,24.4,30.9,430.8,247.8
10.2,5.3,291.5,122.0,24.5,30.9,430.0,248.1
10.2,5.3,291.8,122.0,24.4,30.9,430.3,247.7
10.2,5.3,290.0,122.0,24.4,30.9,431.9,247.5
10.3,5.3,290.4,122.0,24.4,30.9,429.0,247.1
10.2,5.3,290.6,122.0,24.4,30.8,430.3,247.8
10.2,5.3,290.5,121.4,24.4,30.9,429.4,248.0
10.2,5.3,290.8,122.0,24.4,30.8,432.4,247.8
10.2,5.3,291.3,122.0,24.4,30.9,428.7,247.8
10.2,5.3,290.5,122.0,24.4,30.9,430.3,248.0
10.2,5.3,291.3,122.0,24.4,30.8,429.4,248.1
10.2,5.3,290.0,121.4,24.4,30.9,429.7,247.9
10.2,5.3,291.1,122.0,24.4,30.9,428.6,248.0
10.2,5.3,290.3,122.0,24.4,30.8,426.4,247.6
10.2,5.3,291.3,121.4,24.4,30.9,431.1,247.2
10.2,5.3,291.8,121.4,24.3,30.9,431.7,246.5
10.2,5.3,290.2,121.4,24.3,30.8,429.0,246.2
10.3,5.4,290.9,121.4,24.2,30.8,429.9,245.0
10.1,5.3,290.0,121.4,24.3,30.8,430.2,244.3
10.2,5.3,290.9,121.4,24.2,30.8,430.4,243.5
10.2,5.3,290.9,121.4,24.2,30.8,430.4,243.3
10.2,5.3,290.0,121.4,24.3,30.8,430.9,244.1
10.3,5.4,290.0,122.0,24.2,30.8,430.3,243.9
10.2,5.3,290.8,121.4,24.2,30.9,428.3,244.2
10.2,5.3,290.2,121.4,24.2,30.8,429.9,244.7
10.2,5.3,290.4,121.4,24.2,30.8,431.4,245.2
10.2,5.4,291.8,121.4,24.3,30.8,429.4,245.2
10.2,5.3,290.0,121.4,24.3,30.8,429.5,245.8
10.2,5.3,290.2,121.4,24.3,30.8,424.5,246.0
10.2,5.3,291.9,121.4,24.1,30.8,431.6,246.1
10.2,5.3,291.4,121.4,24.2,30.8,429.9,246.4
10.2,5.3,291.1,121.4,24.2,30.8,429.1,246.1
10.2,5.3,291.0,121.4,24.1,30.8,431.2,246.2
10.2,5.3,291.2,121.4,24.2,30.9,429.3,245.9
10.3,5.3,290.7,121.4,24.2,30.8,430.2,245.5
10.2,5.3,291.2,121.4,24.1,30.8,429.2,245.4
10.2,5.3,290.8,121.4,24.1,30.7,430.6,245.7
10.2,5.3,290.9,121.4,24.1,30.7,430.6,245.3
10.3,5.3,291.1,121.4,24.1,30.7,430.6,245.5
10.2,5.3,291.0,121.4,24.3,30.7,430.0,245.2
10.2,5.3,291.3,121.4,24.3,30.7,429.9,245.6
10.2,5.3,289.8,121.4,24.3,30.8,428.1,245.2
10.2,5.3,291.0,121.4,24.2,30.7,431.6,245.2
10.2,5.3,291.2,121.4,24.3,30.7,429.2,245.7
10.2,5.4,289.7,121.4,24.3,30.8,423.9,245.6
10.2,5.3,291.5,121.4,24.3,30.7,431.9,245.8
10.3,5.4,291.0,121.4,24.3,30.7,432.6,245.4
10.2,5.3,290.1,121.4,24.3,30.8,432.3,245.5
10.3,5.4,290.8,121.4,24.3,30.7,430.8,245.6
10.2,5.4,291.4,121.4,24.3,30.7,431.4,245.9
10.3,5.4,290.9,121.4,24.4,30.7,428.9,245.4
10.2,5.3,290.4,121.4,24.4,30.8,429.7,245.4
10.2,5.3,290.9,120.7,24.3,30.7,429.7,246.0
10.3,5.4,290.9,121.4,24.4,30.7,431.4,245.9
10.2,5.3,291.0,121.4,24.4,30.8,430.9,246.2
10.2,5.3,290.3,121.4,24.3,30.7,429.7,246.1
10.2,5.4,291.4,121.4,24.4,30.8,430.9,246.1
10.2,5.3,292.6,121.4,24.3,30.7,429.5,246.0
10.2,5.3,290.9,121.4,24.4,30.7,428.9,245.6
10.2,5.3,291.3,121.4,24.3,30.7,429.6,246.0
10.2,5.3,292.0,121.4,24.3,30.7,431.0,246.3
10.2,5.3,291.7,120.7,24.3,30.7,422.8,246.0
10.2,5.3,290.4,121.4,24.3,30.8,424.7,246.0
10.3,5.3,291.6,121.4,24.3,30.7,430.2,245.9
10.2,5.4,291.4,121.4,24.3,30.7,431.0,245.9
10.3,5.4,290.7,121.4,24.3,30.8,430.0,245.8
10.2,5.3,291.1,121.4,24.3,30.7,430.5,246.1
10.3,5.4,291.4,121.4,24.3,30.7,429.5,246.0
10.2,5.3,291.0,121.4,24.3,30.7,430.7,246.1
10.2,5.3,291.9,121.4,24.2,30.7,430.1,247.0
10.3,5.4,291.2,121.4,24.2,30.7,430.5,247.0
10.2,5.3,291.1,121.4,24.3,30.7,430.1,246.8
10.2,5.3,290.6,121.4,24.2,30.7,430.7,247.2
10.3,5.4,291.5,121.4,24.2,30.7,430.3,247.6
10.2,5.3,291.4,121.4,24.3,30.7,430.3,247.9
10.2,5.3,290.9,121.4,24.1,30.7,431.5,247.5
10.2,5.3,291.1,121.4,24.2,30.7,431.6,247.9
10.2,5.3,290.4,121.4,24.2,30.7,429.5,247.1
10.2,5.3,290.3,121.4,24.2,30.7,424.2,246.4
